street_name,year,month,legal_p_at_12,legal_p_at_17,legal_p_at_22,parked_cars_at_12,parked_cars_at_17,parked_cars_at_22,occupancy_at_12_pct,occupancy_at_17_pct,occupancy_at_22_pct,wkb_geometry
Frederiksborggade,2023,3,19,19,19,20,28,20,105.0,147.0,105.0,"MULTILINESTRING ((12.568202841893388 55.6849877855203, 12.56747167412529 55.68527465596925, 12.567301920948918 55.68534125511937, 12.565798215755208 55.68592873934854, 12.56561532346332 55.68600018777604))"
Frederiksborggade,2023,3,5,5,5,5,6,6,100.0,120.0,120.0,"MULTILINESTRING ((12.57150042172532 55.683695548509, 12.571373447763408 55.683745567709934, 12.571085888484708 55.68385820132613, 12.570828579598379 55.6839589331153, 12.570645631659218 55.68403055439402, 12.570638970556406 55.684033163035004, 12.569639507544721 55.684424433302, 12.569456571143457 55.68449605253115, 12.569446252367598 55.68450009256892, 12.568769563932397 55.684764983679464, 12.568485399532586 55.68487686717703, 12.568464000093995 55.68488526626271, 12.568346667597726 55.68493133189689))"
Frederiksborggade,2023,10,16,16,16,25,20,18,156.0,125.0,113.0,"MULTILINESTRING ((12.568202841893388 55.6849877855203, 12.56747167412529 55.68527465596925, 12.567301920948918 55.68534125511937, 12.565798215755208 55.68592873934854, 12.56561532346332 55.68600018777604))"
Frederiksborggade,2023,10,5,5,5,4,4,4,80.0,80.0,80.0,"MULTILINESTRING ((12.57150042172532 55.683695548509, 12.571373447763408 55.683745567709934, 12.571085888484708 55.68385820132613, 12.570828579598379 55.6839589331153, 12.570645631659218 55.68403055439402, 12.570638970556406 55.684033163035004, 12.569639507544721 55.684424433302, 12.569456571143457 55.68449605253115, 12.569446252367598 55.68450009256892, 12.568769563932397 55.684764983679464, 12.568485399532586 55.68487686717703, 12.568464000093995 55.68488526626271, 12.568346667597726 55.68493133189689))"
Frederiksborggade,2024,3,16,16,16,21,31,23,131.0,194.0,144.0,"MULTILINESTRING ((12.568202841893388 55.6849877855203, 12.56747167412529 55.68527465596925, 12.567301920948918 55.68534125511937, 12.565798215755208 55.68592873934854, 12.56561532346332 55.68600018777604))"
Frederiksborggade,2024,3,5,5,5,4,6,6,80.0,120.0,120.0,"MULTILINESTRING ((12.57150042172532 55.683695548509, 12.571373447763408 55.683745567709934, 12.571085888484708 55.68385820132613, 12.570828579598379 55.6839589331153, 12.570645631659218 55.68403055439402, 12.570638970556406 55.684033163035004, 12.569639507544721 55.684424433302, 12.569456571143457 55.68449605253115, 12.569446252367598 55.68450009256892, 12.568769563932397 55.684764983679464, 12.568485399532586 55.68487686717703, 12.568464000093995 55.68488526626271, 12.568346667597726 55.68493133189689))"
Frederiksborggade,2024,10,16,16,16,29,30,24,181.0,188.0,150.0,"MULTILINESTRING ((12.568202841893388 55.6849877855203, 12.56747167412529 55.68527465596925, 12.567301920948918 55.68534125511937, 12.565798215755208 55.68592873934854, 12.56561532346332 55.68600018777604))"
Frederiksborggade,2024,10,5,5,5,7,5,9,140.0,100.0,180.0,"MULTILINESTRING ((12.57150042172532 55.683695548509, 12.571373447763408 55.683745567709934, 12.571085888484708 55.68385820132613, 12.570828579598379 55.6839589331153, 12.570645631659218 55.68403055439402, 12.570638970556406 55.684033163035004, 12.569639507544721 55.684424433302, 12.569456571143457 55.68449605253115, 12.569446252367598 55.68450009256892, 12.568769563932397 55.684764983679464, 12.568485399532586 55.68487686717703, 12.568464000093995 55.68488526626271, 12.568346667597726 55.68493133189689))"
Frederiksborgvej,2017,3,37,37,37,40,46,31,108.0,124.0,84.0,"MULTILINESTRING ((12.533535931929675 55.7019734004029, 12.533597152159551 55.70213345537548, 12.533329608128112 55.70271537634351, 12.532670661550586 55.70411798962582, 12.532250076883182 55.70499936307211, 12.532119808889602 55.70527068764745, 12.532103135368633 55.70530525556847, 12.532103067402542 55.705541903224))"
Frederiksborgvej,2017,3,85,85,85,65,76,69,76.0,89.0,81.0,"MULTILINESTRING ((12.532103055596014 55.705856673630315, 12.532073567682794 55.71006345387521))"
Frederiksborgvej,2017,9,37,37,37,43,40,31,116.0,108.0,84.0,"MULTILINESTRING ((12.533535931929675 55.7019734004029, 12.533597152159551 55.70213345537548, 12.533329608128112 55.70271537634351, 12.532670661550586 55.70411798962582, 12.532250076883182 55.70499936307211, 12.532119808889602 55.70527068764745, 12.532103135368633 55.70530525556847, 12.532103067402542 55.705541903224))"
Frederiksborgvej,2017,9,85,85,85,24,24,26,28.0,28.0,31.0,"MULTILINESTRING ((12.532103055596014 55.705856673630315, 12.532073567682794 55.71006345387521))"
Frederiksborgvej,2019,3,44,44,44,40,39,28,91.0,89.0,64.0,"MULTILINESTRING ((12.533535931929675 55.7019734004029, 12.533597152159551 55.70213345537548, 12.533329608128112 55.70271537634351, 12.532670661550586 55.70411798962582, 12.532250076883182 55.70499936307211, 12.532119808889602 55.70527068764745, 12.532103135368633 55.70530525556847, 12.532103067402542 55.705541903224))"
Frederiksborgvej,2019,3,90,90,90,58,53,66,64.0,59.0,73.0,"MULTILINESTRING ((12.532103055596014 55.705856673630315, 12.532073567682794 55.71006345387521))"
Frederiksborgvej,2019,9,44,44,44,39,43,24,89.0,98.0,55.0,"MULTILINESTRING ((12.533535931929675 55.7019734004029, 12.533597152159551 55.70213345537548, 12.533329608128112 55.70271537634351, 12.532670661550586 55.70411798962582, 12.532250076883182 55.70499936307211, 12.532119808889602 55.70527068764745, 12.532103135368633 55.70530525556847, 12.532103067402542 55.705541903224))"
Frederiksborgvej,2019,9,88,88,88,62,61,62,70.0,69.0,70.0,"MULTILINESTRING ((12.532103055596014 55.705856673630315, 12.532073567682794 55.71006345387521))"
Frederiksborgvej,2020,9,44,44,44,4,5,9,9.0,11.0,20.0,"MULTILINESTRING ((12.533535931929675 55.7019734004029, 12.533597152159551 55.70213345537548, 12.533329608128112 55.70271537634351, 12.532670661550586 55.70411798962582, 12.532250076883182 55.70499936307211, 12.532119808889602 55.70527068764745, 12.532103135368633 55.70530525556847, 12.532103067402542 55.705541903224))"
Frederiksborgvej,2020,9,88,88,88,57,54,59,65.0,61.0,67.0,"MULTILINESTRING ((12.532103055596014 55.705856673630315, 12.532073567682794 55.71006345387521))"
Frederiksborgvej,2021,3,44,44,44,30,39,23,68.0,89.0,52.0,"MULTILINESTRING ((12.533535931929675 55.7019734004029, 12.533597152159551 55.70213345537548, 12.533329608128112 55.70271537634351, 12.532670661550586 55.70411798962582, 12.532250076883182 55.70499936307211, 12.532119808889602 55.70527068764745, 12.532103135368633 55.70530525556847, 12.532103067402542 55.705541903224))"
Frederiksborgvej,2021,3,88,88,88,65,72,73,74.0,82.0,83.0,"MULTILINESTRING ((12.532103055596014 55.705856673630315, 12.532073567682794 55.71006345387521))"
Frederiksborgvej,2021,3,23,23,23,22,20,24,96.0,87.0,104.0,"MULTILINESTRING ((12.53208952030954 55.71036257870925, 12.532097545373414 55.71061624429154, 12.532100697495958 55.71071587875914, 12.532100892379972 55.71093589666063, 12.532100481914563 55.711090327312576, 12.532085488000638 55.71145866308541))"
Frederiksborgvej,2021,9,44,44,44,40,36,34,91.0,82.0,77.0,"MULTILINESTRING ((12.533535931929675 55.7019734004029, 12.533597152159551 55.70213345537548, 12.533329608128112 55.70271537634351, 12.532670661550586 55.70411798962582, 12.532250076883182 55.70499936307211, 12.532119808889602 55.70527068764745, 12.532103135368633 55.70530525556847, 12.532103067402542 55.705541903224))"
Frederiksborgvej,2021,9,88,88,88,61,57,64,69.0,65.0,73.0,"MULTILINESTRING ((12.532103055596014 55.705856673630315, 12.532073567682794 55.71006345387521))"
Frederiksborgvej,2021,9,23,23,23,14,12,16,61.0,52.0,70.0,"MULTILINESTRING ((12.53208952030954 55.71036257870925, 12.532097545373414 55.71061624429154, 12.532100697495958 55.71071587875914, 12.532100892379972 55.71093589666063, 12.532100481914563 55.711090327312576, 12.532085488000638 55.71145866308541))"
Frederiksborgvej,2022,3,44,44,44,42,41,36,95.0,93.0,82.0,"MULTILINESTRING ((12.533535931929675 55.7019734004029, 12.533597152159551 55.70213345537548, 12.533329608128112 55.70271537634351, 12.532670661550586 55.70411798962582, 12.532250076883182 55.70499936307211, 12.532119808889602 55.70527068764745, 12.532103135368633 55.70530525556847, 12.532103067402542 55.705541903224))"
Frederiksborgvej,2022,3,88,88,88,62,67,73,70.0,76.0,83.0,"MULTILINESTRING ((12.532103055596014 55.705856673630315, 12.532073567682794 55.71006345387521))"
Frederiksborgvej,2022,3,23,23,23,17,16,22,74.0,70.0,96.0,"MULTILINESTRING ((12.53208952030954 55.71036257870925, 12.532097545373414 55.71061624429154, 12.532100697495958 55.71071587875914, 12.532100892379972 55.71093589666063, 12.532100481914563 55.711090327312576, 12.532085488000638 55.71145866308541))"
Frederiksborgvej,2022,9,44,44,44,40,42,31,91.0,95.0,70.0,"MULTILINESTRING ((12.533535931929675 55.7019734004029, 12.533597152159551 55.70213345537548, 12.533329608128112 55.70271537634351, 12.532670661550586 55.70411798962582, 12.532250076883182 55.70499936307211, 12.532119808889602 55.70527068764745, 12.532103135368633 55.70530525556847, 12.532103067402542 55.705541903224))"
Frederiksborgvej,2022,9,90,90,90,61,68,83,68.0,76.0,92.0,"MULTILINESTRING ((12.532103055596014 55.705856673630315, 12.532073567682794 55.71006345387521))"
Frederiksborgvej,2022,9,23,23,23,14,19,22,61.0,83.0,96.0,"MULTILINESTRING ((12.53208952030954 55.71036257870925, 12.532097545373414 55.71061624429154, 12.532100697495958 55.71071587875914, 12.532100892379972 55.71093589666063, 12.532100481914563 55.711090327312576, 12.532085488000638 55.71145866308541))"
Frederiksborgvej,2023,3,42,42,42,40,36,26,95.0,86.0,62.0,"MULTILINESTRING ((12.533535931929675 55.7019734004029, 12.533597152159551 55.70213345537548, 12.533329608128112 55.70271537634351, 12.532670661550586 55.70411798962582, 12.532250076883182 55.70499936307211, 12.532119808889602 55.70527068764745, 12.532103135368633 55.70530525556847, 12.532103067402542 55.705541903224))"
Frederiksborgvej,2023,3,90,90,90,54,60,64,60.0,67.0,71.0,"MULTILINESTRING ((12.532103055596014 55.705856673630315, 12.532073567682794 55.71006345387521))"
Frederiksborgvej,2023,10,42,42,42,48,43,42,114.0,102.0,100.0,"MULTILINESTRING ((12.533535931929675 55.7019734004029, 12.533597152159551 55.70213345537548, 12.533329608128112 55.70271537634351, 12.532670661550586 55.70411798962582, 12.532250076883182 55.70499936307211, 12.532119808889602 55.70527068764745, 12.532103135368633 55.70530525556847, 12.532103067402542 55.705541903224))"
Frederiksborgvej,2023,10,90,90,90,61,62,69,68.0,69.0,77.0,"MULTILINESTRING ((12.532103055596014 55.705856673630315, 12.532073567682794 55.71006345387521))"
Frederiksborgvej,2023,10,23,23,23,27,28,29,117.0,122.0,126.0,"MULTILINESTRING ((12.53208952030954 55.71036257870925, 12.532097545373414 55.71061624429154, 12.532100697495958 55.71071587875914, 12.532100892379972 55.71093589666063, 12.532100481914563 55.711090327312576, 12.532085488000638 55.71145866308541))"
Frederiksborgvej,2024,3,42,42,42,41,40,30,98.0,95.0,71.0,"MULTILINESTRING ((12.533535931929675 55.7019734004029, 12.533597152159551 55.70213345537548, 12.533329608128112 55.70271537634351, 12.532670661550586 55.70411798962582, 12.532250076883182 55.70499936307211, 12.532119808889602 55.70527068764745, 12.532103135368633 55.70530525556847, 12.532103067402542 55.705541903224))"
Frederiksborgvej,2024,3,90,90,90,46,52,63,51.0,58.0,70.0,"MULTILINESTRING ((12.532103055596014 55.705856673630315, 12.532073567682794 55.71006345387521))"
Frederiksborgvej,2024,10,42,42,42,41,33,23,98.0,79.0,55.0,"MULTILINESTRING ((12.533535931929675 55.7019734004029, 12.533597152159551 55.70213345537548, 12.533329608128112 55.70271537634351, 12.532670661550586 55.70411798962582, 12.532250076883182 55.70499936307211, 12.532119808889602 55.70527068764745, 12.532103135368633 55.70530525556847, 12.532103067402542 55.705541903224))"
Frederiksborgvej,2024,10,90,90,90,64,66,74,71.0,73.0,82.0,"MULTILINESTRING ((12.532103055596014 55.705856673630315, 12.532073567682794 55.71006345387521))"
Frederiksgade,2012,3,30,30,30,34,30,22,113.0,100.0,103.0,"MULTILINESTRING ((12.590097887710682 55.6848302800227, 12.590097877694966 55.68483026825951, 12.589982905819815 55.68469359164842, 12.589973063919757 55.68468356132491, 12.58996132948588 55.68467381685596, 12.589948417679294 55.68466406672839, 12.589930818871185 55.684654410382954, 12.589916315297978 55.68464772640477, 12.589894672035866 55.6846399584496, 12.589873162842006 55.684633994302686, 12.589852310783774 55.68462924039426, 12.58982077418853 55.68462316110064, 12.589788215929563 55.68461982311715, 12.58975221419681 55.684617751577534, 12.589715174899359 55.68461842163251, 12.58968110841691 55.68461934343089, 12.589644035927407 55.68461970853209, 12.589613564272831 55.68462147289415, 12.589581935863553 55.684624156798776, 12.589555111319603 55.68462796694287, 12.589524420355191 55.68463680743184, 12.589090668481676 55.684752065335104), (12.589570193078286 55.68531714411264, 12.58990795092581 55.68522757084634, 12.590068821460475 55.68518332478681, 12.590118942094172 55.685163115472385, 12.590154788856145 55.68514420680887, 12.590180981938355 55.68512336103667, 12.590198709714 55.68509881332604, 12.590217203575067 55.68506336939464, 12.590223831736873 55.685035508890756, 12.59022750846841 55.6850038466865, 12.590220589327442 55.684974389127674, 12.590097887710682 55.6848302800227), (12.590097887710682 55.6848302800227, 12.590097880001135 55.68483028207136), (12.590427632917187 55.68474170115071, 12.590097887710682 55.6848302800227))"
Frederiksgade,2012,3,18,18,18,19,13,9,106.0,72.0,50.0,"MULTILINESTRING ((12.591084416531768 55.68456498479403, 12.591085921556646 55.68456458223919, 12.591725508145217 55.684396076043974, 12.592318925691943 55.68423674188628, 12.592324644435461 55.684235209494375, 12.59270665164179 55.68413329513176))"
Frederiksgade,2013,3,35,35,35,40,21,31,114.0,60.0,73.0,"MULTILINESTRING ((12.590097887710682 55.6848302800227, 12.590097877694966 55.68483026825951, 12.589982905819815 55.68469359164842, 12.589973063919757 55.68468356132491, 12.58996132948588 55.68467381685596, 12.589948417679294 55.68466406672839, 12.589930818871185 55.684654410382954, 12.589916315297978 55.68464772640477, 12.589894672035866 55.6846399584496, 12.589873162842006 55.684633994302686, 12.589852310783774 55.68462924039426, 12.58982077418853 55.68462316110064, 12.589788215929563 55.68461982311715, 12.58975221419681 55.684617751577534, 12.589715174899359 55.68461842163251, 12.58968110841691 55.68461934343089, 12.589644035927407 55.68461970853209, 12.589613564272831 55.68462147289415, 12.589581935863553 55.684624156798776, 12.589555111319603 55.68462796694287, 12.589524420355191 55.68463680743184, 12.589090668481676 55.684752065335104), (12.589570193078286 55.68531714411264, 12.58990795092581 55.68522757084634, 12.590068821460475 55.68518332478681, 12.590118942094172 55.685163115472385, 12.590154788856145 55.68514420680887, 12.590180981938355 55.68512336103667, 12.590198709714 55.68509881332604, 12.590217203575067 55.68506336939464, 12.590223831736873 55.685035508890756, 12.59022750846841 55.6850038466865, 12.590220589327442 55.684974389127674, 12.590097887710682 55.6848302800227), (12.590097887710682 55.6848302800227, 12.590097880001135 55.68483028207136), (12.590427632917187 55.68474170115071, 12.590097887710682 55.6848302800227))"
Frederiksgade,2013,3,18,18,18,19,16,14,106.0,89.0,78.0,"MULTILINESTRING ((12.591084416531768 55.68456498479403, 12.591085921556646 55.68456458223919, 12.591725508145217 55.684396076043974, 12.592318925691943 55.68423674188628, 12.592324644435461 55.684235209494375, 12.59270665164179 55.68413329513176))"
Frederiksgade,2013,9,35,35,35,39,37,36,111.0,106.0,103.0,"MULTILINESTRING ((12.590097887710682 55.6848302800227, 12.590097877694966 55.68483026825951, 12.589982905819815 55.68469359164842, 12.589973063919757 55.68468356132491, 12.58996132948588 55.68467381685596, 12.589948417679294 55.68466406672839, 12.589930818871185 55.684654410382954, 12.589916315297978 55.68464772640477, 12.589894672035866 55.6846399584496, 12.589873162842006 55.684633994302686, 12.589852310783774 55.68462924039426, 12.58982077418853 55.68462316110064, 12.589788215929563 55.68461982311715, 12.58975221419681 55.684617751577534, 12.589715174899359 55.68461842163251, 12.58968110841691 55.68461934343089, 12.589644035927407 55.68461970853209, 12.589613564272831 55.68462147289415, 12.589581935863553 55.684624156798776, 12.589555111319603 55.68462796694287, 12.589524420355191 55.68463680743184, 12.589090668481676 55.684752065335104), (12.589570193078286 55.68531714411264, 12.58990795092581 55.68522757084634, 12.590068821460475 55.68518332478681, 12.590118942094172 55.685163115472385, 12.590154788856145 55.68514420680887, 12.590180981938355 55.68512336103667, 12.590198709714 55.68509881332604, 12.590217203575067 55.68506336939464, 12.590223831736873 55.685035508890756, 12.59022750846841 55.6850038466865, 12.590220589327442 55.684974389127674, 12.590097887710682 55.6848302800227), (12.590097887710682 55.6848302800227, 12.590097880001135 55.68483028207136), (12.590427632917187 55.68474170115071, 12.590097887710682 55.6848302800227))"
