FID,vejkode,vejnavn,antal_pladser,restriktion,vejstatus,vejside,bydel,p_ordning,p_type,p_status,rettelsedato,oprettelsesdato,x,id,taelle_id,startdato_midlertidigt_nedlagt,slutdato_midlertidigt_nedlagt,restriktionstype,restriktionstekst,taelle_note,delebilsklub,aendring_p_ordning,uuid,ogc_fid,wkb_geometry
p_pladser.10895,3252,Håbets Allé,2,nej,Privat fællesvej,Lige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:20,2007-07-10T00:00:00,,37890,,,,,,,,,f7f3900b-43b5-4ca3-bdcc-c99592903855,10895,"MULTILINESTRING ((12.503103686795464 55.70102496190077, 12.503099951158672 55.70102085422145, 12.503095261679421 55.70101565572314, 12.503091033764969 55.70101096888873, 12.50308892479314 55.701008630997606, 12.503086428850894 55.70100589684108, 12.50308418546862 55.70100371641105, 12.503057948787198 55.70097821594414, 12.503036107313452 55.70095698732324, 12.503024048410822 55.70094526677139, 12.503017825949076 55.70093921889733, 12.503011345234757 55.700932920014345, 12.503004714434185 55.700926475253645, 12.502994538129643 55.70091658445994, 12.502987541916863 55.70090978453267))"
p_pladser.10896,3252,Håbets Allé,3,nej,Privat fællesvej,Ulige husnr.,Brønshøj-Husum,,Afmærket parkering,,2012-02-14T12:06:20,2007-07-10T00:00:00,,37891,,,,,,,,,681dfb1a-b005-40bd-ad51-493cd4feb8bd,10896,"MULTILINESTRING ((12.503766793131328 55.70492396176948, 12.503817730137133 55.70481163204026, 12.50382224977119 55.70478205684483))"
p_pladser.10897,3252,Håbets Allé,3,nej,Privat fællesvej,Ulige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:20,2007-07-10T00:00:00,,37893,,,,,,,,,c1702565-abb8-4a3d-b731-a1d274e40553,10897,"MULTILINESTRING ((12.503806988763781 55.70426966103198, 12.503810792217413 55.70412476248967))"
p_pladser.10898,3252,Håbets Allé,2,nej,Privat fællesvej,Ulige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:20,2007-07-10T00:00:00,,37894,,,,,,,,,1692039f-39ab-4e74-b105-83e6cd110285,10898,"MULTILINESTRING ((12.503814030946575 55.70405057035943, 12.503818304870402 55.7039269717483))"
p_pladser.10899,3252,Håbets Allé,16,nej,Privat fællesvej,Ulige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:20,2007-07-10T00:00:00,,37895,,,,,,,,,cc453931-4761-484e-a0be-e3fc6137af56,10899,"MULTILINESTRING ((12.503819900536621 55.70388082612888, 12.503824902509308 55.70372631171951, 12.503830180776601 55.70355484297049, 12.503836957230941 55.70336614164669, 12.5038417106051 55.703185046355344, 12.503845216798805 55.70308691019161))"
p_pladser.10900,3252,Håbets Allé,1,nej,Privat fællesvej,Ulige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:20,2007-07-10T00:00:00,,37896,,,,,,,,,ced6b79a-0d0c-499d-8ae6-0a2ebc3d651a,10900,"MULTILINESTRING ((12.503847037349512 55.70303595395176, 12.50384879361398 55.702986796940785))"
p_pladser.10901,3252,Håbets Allé,2,nej,Privat fællesvej,Ulige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:20,2007-07-10T00:00:00,,37897,,,,,,,,,eaf8037a-e02e-4ab0-a551-9668c501efd8,10901,"MULTILINESTRING ((12.503452880927759 55.701444094201506, 12.503436364982475 55.70138979173893, 12.50341326360019 55.701326697826595))"
p_pladser.10902,3252,Håbets Allé,2,nej,Privat fællesvej,Ulige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:20,2007-07-10T00:00:00,,37898,,,,,,,,,1ba3694e-11ab-4e5a-8f85-e40de8c5f9eb,10902,"MULTILINESTRING ((12.503490713065235 55.701573241627706, 12.503466025903828 55.7014889672571))"
p_pladser.10903,3252,Håbets Allé,5,nej,Privat fællesvej,Ulige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:20,2007-07-10T00:00:00,,37899,,,,,,,,,e1818a62-54de-4848-9619-6e96d5ba6978,10903,"MULTILINESTRING ((12.50357530798594 55.70187046017128, 12.503505984557385 55.70162089261052))"
p_pladser.10904,3252,Håbets Allé,1,nej,Privat fællesvej,Lige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:18,2007-07-10T00:00:00,,37782,,,,,,,,,f7617cba-3046-4916-8139-0cba7d81acc0,10904,"MULTILINESTRING ((12.503710622449939 55.70275485130161, 12.503694046048372 55.70269896817732))"
p_pladser.10905,3252,Håbets Allé,1,nej,Privat fællesvej,Ulige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:20,2007-07-10T00:00:00,,37900,,,,,,,,,ce105544-1585-4c02-9fe8-c26efdcde333,10905,"MULTILINESTRING ((12.503605891308128 55.70197188129876, 12.503588261715356 55.70190994614062))"
p_pladser.10906,3252,Håbets Allé,1,nej,Privat fællesvej,Lige husnr.,Brønshøj-Husum,Handicap parkering,Afmærket parkering,,2019-08-22T12:51:50.425,2007-07-10T00:00:00,"ved husnr. 12 ""CJ 81 341""",47013,,,,,,,,,aa07410b-b11d-4893-a212-99bcb9ac46c0,10906,"MULTILINESTRING ((12.503698173425041 55.70395186339002, 12.503699827286718 55.70390169676308))"
p_pladser.10907,3252,Håbets Allé,3,nej,Privat fællesvej,Ulige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:20,2007-07-10T00:00:00,,37901,,,,,,,,,5485cb7a-eeaf-46f1-bc10-e4b8257e7d91,10907,"MULTILINESTRING ((12.503699851944962 55.702296291352624, 12.503653341678898 55.70213014370177))"
p_pladser.10908,3252,Håbets Allé,4,nej,Privat fællesvej,Ulige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:20,2007-07-10T00:00:00,,37902,,,,,,,,,854245fa-47ed-49de-b900-16754e466397,10908,"MULTILINESTRING ((12.503781673450977 55.70258857706959, 12.50372937913095 55.70240176994518))"
p_pladser.10909,3252,Håbets Allé,2,nej,Privat fællesvej,Ulige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:20,2007-07-10T00:00:00,,37903,,,,,,,,,7905fec8-8331-4a06-952a-8306fc853ea1,10909,"MULTILINESTRING ((12.503824917723405 55.70273575393622, 12.503796642844522 55.7026364705287))"
p_pladser.10910,3252,Håbets Allé,1,nej,Privat fællesvej,Ulige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:20,2007-07-10T00:00:00,,37904,,,,,,,,,1f23ef37-7af3-4973-bba8-4d34134e6232,10910,"MULTILINESTRING ((12.501533381294408 55.69944524620271, 12.501463130531135 55.69938107479131))"
p_pladser.10911,3252,Håbets Allé,3,nej,Privat fællesvej,Ulige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:20,2007-07-10T00:00:00,,37905,,,,,,,,,cbaf9646-df49-43be-b8a4-a5264f1f3505,10911,"MULTILINESTRING ((12.501851701378852 55.69974058172438, 12.501850143359643 55.69973911500598, 12.501713242032716 55.6996123987169))"
p_pladser.10912,3252,Håbets Allé,4,nej,Privat fællesvej,Ulige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:20,2007-07-10T00:00:00,,37906,,,,,,,,,c76e3a9b-2884-4f4e-bdeb-c8b9fccd1ed7,10912,"MULTILINESTRING ((12.502239788527236 55.70010252477822, 12.502056178050655 55.699933022436966))"
p_pladser.10913,3252,Håbets Allé,3,nej,Privat fællesvej,Lige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2017-10-19T12:54:47.107,2007-07-10T00:00:00,,37774,,,,,,,,,da01df0f-e24f-4c2c-b7ed-bd8e096a1f15,10913,"MULTILINESTRING ((12.503660638522213 55.70488602118442, 12.503670182529111 55.70482608176419, 12.503673899405198 55.70471123082329))"
p_pladser.10914,3252,Håbets Allé,2,ja,Privat fællesvej,Lige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2020-01-29T10:36:05.133,2007-07-10T00:00:00,,37775,,,,Parkeringsforbud,8-9 15.30-16.30,,,,e22b6f63-2834-4064-9c39-2356b708b70d,10914,"MULTILINESTRING ((12.503679756412147 55.70452711767028, 12.503676017593165 55.704643849952674))"
p_pladser.10915,3252,Håbets Allé,2,nej,Privat fællesvej,Lige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:18,2007-07-10T00:00:00,,37795,,,,,,,,,15d8cb16-84c1-4c44-83c7-29d32f101413,10915,"MULTILINESTRING ((12.502947636204004 55.70087104396395, 12.502939390407466 55.700862983884264, 12.502925364479271 55.70084946816974, 12.502920082617106 55.70084452846183, 12.502906297828968 55.700831636633005, 12.50288748476744 55.70081404223892, 12.502873580089494 55.700801038262405, 12.50284141599073 55.70077095761353))"
p_pladser.11021,3276,Ingolfs Allé,4,nej,Privat fællesvej,Lige husnr.,Amager Vest,,Uafmærket parkering,,2021-04-29T11:29:12.451,2006-05-09T00:00:00,,29539,6477,,,,,,,,1675eafc-f6af-4eb2-bfff-42975c2d7a41,11021,"MULTILINESTRING ((12.607704378789302 55.650428034586525, 12.607366983931936 55.65044050437867))"
p_pladser.10916,3252,Håbets Allé,2,nej,Privat fællesvej,Lige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:18,2007-07-10T00:00:00,,37794,,,,,,,,,2c5110aa-a6f9-4e68-a934-a319e639f090,10916,"MULTILINESTRING ((12.502797048844105 55.70072946428673, 12.502784706878744 55.70071792173622, 12.502710509718154 55.70065017964021))"
p_pladser.10917,3252,Håbets Allé,2,nej,Privat fællesvej,Lige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:18,2007-07-10T00:00:00,,37793,,,,,,,,,7b92ddcc-9d53-43c8-ba99-35e48e0e6d48,10917,"MULTILINESTRING ((12.50266618344018 55.70060990692235, 12.502625212393871 55.70057257308531, 12.50258154846009 55.70053278532803))"
p_pladser.10918,3252,Håbets Allé,2,nej,Privat fællesvej,Lige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:18,2007-07-10T00:00:00,,37785,,,,,,,,,2b239939-6aa1-4dda-9231-5021d3a1d70f,10918,"MULTILINESTRING ((12.503571678314641 55.70227696897592, 12.503563172082655 55.70224904221665, 12.503544364922071 55.70218292445063))"
p_pladser.10919,3252,Håbets Allé,6,nej,Privat fællesvej,Lige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2019-03-01T12:21:25.047,2007-07-10T00:00:00,,47014,,,,,,,,,eae54370-dca2-4fb1-be97-a271aa1bef77,10919,"MULTILINESTRING ((12.50368800083753 55.70426475942544, 12.503690908263717 55.70417223714114, 12.503698173425041 55.70395186339002))"
p_pladser.10920,3252,Håbets Allé,1,nej,Privat fællesvej,Lige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:18,2007-07-10T00:00:00,,37786,,,,,,,,,be7631d5-7ac7-4cac-9d19-55588eccbb6e,10920,"MULTILINESTRING ((12.503531706181406 55.70213860558374, 12.503517997550166 55.70209022789347))"
p_pladser.10921,3252,Håbets Allé,4,nej,Privat fællesvej,Lige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:18,2007-07-10T00:00:00,,37792,,,,,,,,,019ca5dc-1044-41e4-83b6-ae3463390efe,10921,"MULTILINESTRING ((12.502534714692088 55.70049010902418, 12.502518612987473 55.7004754366525, 12.502508406946108 55.70046573379184, 12.502496722961904 55.700454550321254, 12.502366045885644 55.70032947062019))"
p_pladser.10922,3252,Håbets Allé,4,nej,Privat fællesvej,Lige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:18,2007-07-10T00:00:00,,37787,,,,,,,,,314f31b9-9299-4a6f-87a6-e1b7419f4740,10922,"MULTILINESTRING ((12.503480193262392 55.70195847967907, 12.503437256580987 55.701809561885995, 12.503422100362567 55.70175699511711))"
p_pladser.10923,3252,Håbets Allé,1,nej,Privat fællesvej,Lige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:18,2007-07-10T00:00:00,,37791,,,,,,,,,0c83f903-5212-42da-ad5b-4ad2a56b2c34,10923,"MULTILINESTRING ((12.5032887510039 55.70132083434064, 12.503263299444207 55.70126652940796))"
p_pladser.10924,3252,Håbets Allé,2,nej,Privat fællesvej,Lige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:18,2007-07-10T00:00:00,,37790,,,,,,,,,232709fe-1446-4853-ad98-619a75b4b1dd,10924,"MULTILINESTRING ((12.50334102063546 55.70147272787438, 12.503314096118347 55.70138680390402, 12.503307411074937 55.70136913384898))"
p_pladser.10925,3252,Håbets Allé,1,nej,Privat fællesvej,Lige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:18,2007-07-10T00:00:00,,37788,,,,,,,,,62ade5d6-193a-422d-8a32-90bcaa54ae41,10925,"MULTILINESTRING ((12.503409468835203 55.70170768305599, 12.503402858642021 55.70168062458366, 12.50339241665868 55.701646059887835))"
p_pladser.10926,3252,Håbets Allé,1,nej,Privat fællesvej,Lige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:18,2007-07-10T00:00:00,,37789,,,,,,,,,72eba703-e624-48c3-b1ea-9aa0754233a8,10926,"MULTILINESTRING ((12.503378019657205 55.701598403323025, 12.503353299094695 55.70151657370566))"
p_pladser.10927,3252,Håbets Allé,2,nej,Privat fællesvej,Lige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:18,2007-07-10T00:00:00,,37784,,,,,,,,,e88abaa9-7aac-4154-8c6f-113d5c520652,10927,"MULTILINESTRING ((12.503612510811179 55.70241102532646, 12.503586648066404 55.702326115978046))"
p_pladser.10928,3252,Håbets Allé,4,nej,Privat fællesvej,Lige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:18,2007-07-10T00:00:00,,37776,,,,,,,,,7b1838e6-a58a-4cc1-ae0e-9862c9680736,10928,"MULTILINESTRING ((12.503721553434659 55.70319700119252, 12.503724318665292 55.70309838069689, 12.503728599497425 55.70298647435899))"
p_pladser.10929,3252,Håbets Allé,4,nej,Privat fællesvej,Lige husnr.,Brønshøj-Husum,,Uafmærket parkering,,2012-02-14T12:06:18,2007-07-10T00:00:00,,37777,,,,,,,,,acf79cf8-60c8-4203-b2b3-c82a9aa1f0ab,10929,"MULTILINESTRING ((12.50371398664007 55.703437806734485, 12.503717597933273 55.70332288131372, 12.503718390167412 55.703297669259626, 12.503719997540841 55.703254453606476))"
p_pladser.10930,3256,Håndværkerhaven,5,nej,Privat fællesvej,Ulige husnr.,Bispebjerg,,Uafmærket parkering,,2012-02-14T12:03:27,2004-07-07T00:00:00,,27020,,,,,,,,,e98458ff-280a-4f6a-8347-ca05fbdbd82f,10930,"MULTILINESTRING ((12.538809155057402 55.720803159128124, 12.538480964882792 55.72062682498177))"
p_pladser.10931,3256,Håndværkerhaven,2,nej,Privat fællesvej,Ulige husnr.,Bispebjerg,,Uafmærket parkering,,2012-02-14T12:03:28,2004-07-07T00:00:00,,27021,,,,,,,,,fd2881ab-5657-4b15-aff8-7558c594797d,10931,"MULTILINESTRING ((12.53843349609107 55.72060132014681, 12.538323417992151 55.720542175324965))"
p_pladser.10932,3256,Håndværkerhaven,11,nej,Privat fællesvej,Lige husnr.,Bispebjerg,,Uafmærket parkering,,2012-02-14T12:03:28,2004-07-07T00:00:00,,27022,,,,,,,,,b6cfda60-29a1-407c-b9a0-27d32b302154,10932,"MULTILINESTRING ((12.539244310688813 55.72103602735508, 12.539798881968803 55.72133719755681, 12.539941764721075 55.721412148145916))"
p_pladser.10933,3258,Ib Schønbergs Allé,2,ja,Privat fællesvej,Lige husnr.,Valby,3 timers restriktion,Afmærket parkering,,2024-10-22T10:01:10.252,2014-03-07T12:39:59,,41525,5292,,,Tidsbegrænsning,8-19,,,,457c5d3a-bede-4c44-b058-824ef68f98f7,10933,"MULTILINESTRING ((12.511009382687622 55.65632806713641, 12.510848784564326 55.65638167989119))"
p_pladser.10934,3258,Ib Schønbergs Allé,2,ja,Privat fællesvej,Ulige husnr.,Valby,3 timers restriktion,Afmærket parkering,,2024-10-22T10:01:10.252,2014-03-07T12:55:34,,41544,5292,,,Tidsbegrænsning,8-19,,,,b9cc10db-a3bd-4a53-a3b4-b4edc5048df8,10934,"MULTILINESTRING ((12.511285756022934 55.65609243906135, 12.51144951992953 55.65603761746403))"
p_pladser.10935,3258,Ib Schønbergs Allé,2,ja,Privat fællesvej,Ulige husnr.,Valby,3 timers restriktion,Afmærket parkering,,2024-10-22T10:01:10.252,2014-03-07T12:55:34,,41538,5292,,,Tidsbegrænsning,8-19,,,,91060b8a-c92a-479d-971d-ad0498363ca7,10935,"MULTILINESTRING ((12.510364472916754 55.65640093040029, 12.510528198069531 55.65634607058341))"
p_pladser.10936,3258,Ib Schønbergs Allé,2,ja,Privat fællesvej,Lige husnr.,Valby,3 timers restriktion,Afmærket parkering,,2024-10-22T10:01:10.252,2014-03-07T12:39:59,,41524,5292,,,Tidsbegrænsning,8-19,,,,6e71c71e-951f-4a5d-a2a7-51c1d7403b58,10936,"MULTILINESTRING ((12.511192700891057 55.65626763290064, 12.511029928800648 55.656321301449076))"
p_pladser.10937,3258,Ib Schønbergs Allé,5,ja,Privat fællesvej,Lige husnr.,Valby,3 timers restriktion,"Afmærket skråparkering, 90°",,2024-10-22T10:01:10.252,2014-03-07T12:39:59,,41526,5292,,,Tidsbegrænsning,8-19,,,,548dba0d-7d33-40c5-a29d-d3bde4217516,10937,"MULTILINESTRING ((12.510292998141384 55.65657617308338, 12.510121551538166 55.65663352645127))"
p_pladser.10938,3258,Ib Schønbergs Allé,2,ja,Privat fællesvej,Lige husnr.,Valby,3 timers restriktion,"Afmærket skråparkering, 90°",,2024-10-22T10:01:10.252,2014-03-07T12:39:59,,41527,5292,,,Tidsbegrænsning,8-19,,,,d6660162-fe28-48ee-ac7a-5bbbfcb1b666,10938,"MULTILINESTRING ((12.510101364855135 55.65664033968127, 12.510033006148564 55.65666322004691))"
p_pladser.10939,3258,Ib Schønbergs Allé,2,ja,Privat fællesvej,Ulige husnr.,Valby,3 timers restriktion,Afmærket parkering,,2024-10-22T10:01:10.252,2014-03-07T12:55:34,,41543,5292,,,Tidsbegrænsning,8-19,,,,cb4f6aa6-e929-4b1a-8b1f-b2bf0656f463,10939,"MULTILINESTRING ((12.511101509132272 55.65615414609732, 12.51126525046268 55.656099302677674))"
p_pladser.10940,3258,Ib Schønbergs Allé,2,ja,Privat fællesvej,Ulige husnr.,Valby,3 timers restriktion,Afmærket parkering,,2024-10-22T10:01:10.252,2014-03-07T12:55:34,,41534,5292,,,Tidsbegrænsning,8-19,,,,b62349a5-c43b-4a6a-a74b-17928c989955,10940,"MULTILINESTRING ((12.509455164912474 55.65670685188159, 12.509615043445553 55.656653693203566))"
p_pladser.10941,3258,Ib Schønbergs Allé,2,ja,Privat fællesvej,Ulige husnr.,Valby,3 timers restriktion,Afmærket parkering,,2024-10-22T10:01:10.252,2014-03-07T12:55:34,,41533,5292,,,Tidsbegrænsning,8-19,,,,22ccb396-fb2e-4c1d-99a8-cb182801e2da,10941,"MULTILINESTRING ((12.50926915192069 55.65676885091508, 12.509430380046744 55.65671369932772))"
p_pladser.10942,3258,Ib Schønbergs Allé,5,ja,Privat fællesvej,Lige husnr.,Valby,3 timers restriktion,"Afmærket skråparkering, 90°",,2024-10-22T10:01:10.252,2014-03-07T12:55:34,,41532,5292,,,Tidsbegrænsning,8-19,,,,f568d95f-83b2-43e0-8241-2bbe9e15952f,10942,"MULTILINESTRING ((12.509178686679236 55.65694928697243, 12.509007188031331 55.65700660669264))"
p_pladser.11022,3276,Ingolfs Allé,1,nej,Privat fællesvej,Ulige husnr.,Amager Vest,,Uafmærket parkering,,2021-04-29T11:39:18.254,2006-05-09T00:00:00,,28178,6477,,,,,,,,38e3cf4f-cd38-4c14-ae28-43c48503043c,11022,"MULTILINESTRING ((12.610911279320524 55.65023980852869, 12.6107789854621 55.65024488539534))"
p_pladser.22225,6828,Stavangergade,2,nej,Offentlig vej,Lige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-06-28T07:46:54.018,2003-05-12T00:00:00,,14515,361,,,,,,,,bd2b11c0-72eb-4a64-9aa7-56be80365d45,22225,"MULTILINESTRING ((12.58917564647605 55.69534255039122, 12.589350060008359 55.695265786093984))"
p_pladser.10943,3258,Ib Schønbergs Allé,3,ja,Privat fællesvej,Lige husnr.,Valby,3 timers restriktion,"Afmærket skråparkering, 90°",,2024-10-22T10:01:10.252,2014-03-07T12:55:34,,41531,5292,,,Tidsbegrænsning,8-19,,,,95198404-1cf8-47c5-8643-e13effa0bc20,10943,"MULTILINESTRING ((12.50936321015203 55.656887520098, 12.509267502298536 55.65691951014171))"
p_pladser.10944,3258,Ib Schønbergs Allé,5,ja,Privat fællesvej,Lige husnr.,Valby,3 timers restriktion,"Afmærket skråparkering, 90°",,2024-10-22T10:01:10.252,2014-03-07T12:39:59,,41530,5292,,,Tidsbegrænsning,8-19,,,,6a351441-1755-4abb-b95b-ed95c4992eb9,10944,"MULTILINESTRING ((12.509547732746462 55.65682571790973, 12.50938339709102 55.65688070698905))"
p_pladser.10945,3258,Ib Schønbergs Allé,2,ja,Privat fællesvej,Lige husnr.,Valby,3 timers restriktion,Afmærket parkering,,2024-10-22T10:01:10.252,2014-03-07T12:39:59,,41520,5292,,,Tidsbegrænsning,8-19,,,,72378a6f-9845-45e5-8f0e-884a957cbbc4,10945,"MULTILINESTRING ((12.511745481084969 55.65608254892677, 12.511581734232024 55.65613738697831))"
p_pladser.10946,3258,Ib Schønbergs Allé,3,ja,Privat fællesvej,Lige husnr.,Valby,3 timers restriktion,"Afmærket skråparkering, 90°",,2024-10-22T10:01:10.252,2014-03-07T12:39:59,,41529,5292,,,Tidsbegrænsning,8-19,,,,f5dcb651-606b-4bdf-a757-d5385f760ca9,10946,"MULTILINESTRING ((12.509732293079253 55.6567639172762, 12.509636584940864 55.65679597928012))"
p_pladser.10947,3258,Ib Schønbergs Allé,2,ja,Privat fællesvej,Ulige husnr.,Valby,3 timers restriktion,Afmærket parkering,,2024-10-22T10:01:10.252,2014-03-07T12:55:34,,41545,5292,,,Tidsbegrænsning,8-19,,,,502fce49-0b5e-41f5-88b9-8f29bdf27126,10947,"MULTILINESTRING ((12.51147393564478 55.65602988034564, 12.511633008593357 55.65597631042453))"
p_pladser.10948,3258,Ib Schønbergs Allé,2,ja,Privat fællesvej,Lige husnr.,Valby,3 timers restriktion,Afmærket parkering,,2024-10-22T10:01:10.252,2014-03-07T12:39:59,,41519,5292,,,Tidsbegrænsning,8-19,,,,628b6d5a-d954-4cf5-95d6-2833acfd65a0,10948,"MULTILINESTRING ((12.511929692074796 55.65602081524051, 12.511765985543297 55.65607568427481))"
p_pladser.10949,3258,Ib Schønbergs Allé,2,ja,Privat fællesvej,Ulige husnr.,Valby,3 timers restriktion,Afmærket parkering,,2024-10-22T10:01:10.252,2014-03-07T12:55:34,,41546,5292,,,Tidsbegrænsning,8-19,,,,ca59db7f-b0cc-4ba3-986a-84707e7f73fc,10949,"MULTILINESTRING ((12.511654262057789 55.655969037583326, 12.511818048271827 55.65591423747165))"
p_pladser.10950,3258,Ib Schønbergs Allé,5,ja,Privat fællesvej,Lige husnr.,Valby,3 timers restriktion,"Afmærket skråparkering, 90°",,2024-10-22T10:01:10.252,2014-03-07T12:39:59,,41528,5292,,,Tidsbegrænsning,8-19,,,,df431810-2aa6-4be3-8853-2b0440721e9f,10950,"MULTILINESTRING ((12.50991595712412 55.65670129603222, 12.509752479890299 55.65675710410666))"
p_pladser.10951,3258,Ib Schønbergs Allé,2,ja,Privat fællesvej,Lige husnr.,Valby,3 timers restriktion,Afmærket parkering,,2024-10-22T10:01:10.252,2014-03-07T12:39:59,,41522,5292,,,Tidsbegrænsning,8-19,,,,57a7b61b-03ae-458e-ac4a-71e2386a209b,10951,"MULTILINESTRING ((12.511375688462651 55.65620441601042, 12.511214374544915 55.65625890396523))"
p_pladser.10952,3258,Ib Schønbergs Allé,2,ja,Privat fællesvej,Lige husnr.,Valby,3 timers restriktion,Afmærket parkering,,2024-10-22T10:01:10.252,2014-03-07T12:39:59,,41521,5292,,,Tidsbegrænsning,8-19,,,,e524e4a9-dd27-47a7-bf78-118e24a284f7,10952,"MULTILINESTRING ((12.511562217946327 55.65614434106992, 12.511401218783547 55.656197805078925))"
p_pladser.10953,3258,Ib Schønbergs Allé,2,ja,Privat fællesvej,Ulige husnr.,Valby,3 timers restriktion,Afmærket parkering,,2024-10-22T10:01:10.252,2014-03-07T12:55:34,,41542,5292,,,Tidsbegrænsning,8-19,,,,271979aa-6a7f-4d2f-82b6-828ac3b59665,10953,"MULTILINESTRING ((12.510918118481163 55.65621439278106, 12.511079277785061 55.656163146620706))"
